remume_versao;codigo_identificacao;descricao_original;principio_ativo;concentracao;forma_farmaceutica;apresentacao;local_dispensacao;restricao;via_administracao;situacao
23/09/2026;PIR-167262;Simeticona 75mg/ml - Emulsão oral;Simeticona;75mg/ml;emulsão;;;;;ativo
23/09/2026;PIR-E01336;Sinvastatina 20mg - Comprimido;Sinvastatina;20mg;comprimido;;;;oral;ativo
23/09/2026;PIR-FB3494;Solução de Ringer + Lactato (lactato de sódio 3mg/mL + cloreto de sódio 6mg/mL + cloreto de potássio 0,3mg/mL + cloreto de cálcio 0,2mg/mL) - Solução injetável;Solução de Ringer + Lactato (lactato de sódio;3mg/mL;solução injetável;;;;injetável;ativo
23/09/2026;PIR-5ABCCA;Succinato de Metoprolol 50mg - Comprimido de liberação prolongada;Succinato de Metoprolol;50mg;comprimido de liberação prolongada;;;;oral;ativo
23/09/2026;PIR-4B3D2D;Succinato Sódico de Hidrocortisona 500mg - Pó para solução injetável;Succinato Sódico de Hidrocortisona;500mg;pó para solução injetável;;;;injetável;ativo
23/09/2026;PIR-89C502;Sulfadiazina de Prata 10mg/g - Creme;Sulfadiazina de Prata;10mg/g;creme;;;;tópica;ativo
23/09/2026;PIR-479208;Sulfato de Atropina 0,25mg/ml - Solução injetável;Sulfato de Atropina;0,25mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-1BBCA9;Sulfato de Magnésio 10% (0,81mEq/ml Mg++) - Solução injetável;Sulfato de Magnésio;10%;solução injetável;;;;injetável;ativo
23/09/2026;PIR-A5382B;Sulfato de Morfina 10mg/ml - Solução injetável;Sulfato de Morfina;10mg/ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-C8228A;Sulfato de Polimixina B + Sulfato de Neomicina + Fluocinolona Acetonida + Cloridrato de Lidocaína 10.000UI/mL + 3,500mg/mL + 0,250mg/mL + 20mg/mL - Solução Otológica;Sulfato de Polimixina B + Sulfato de Neomicina + Fluocinolona Acetonida + Cloridrato de Lidocaína;10.000UI/mL + 3,500mg/mL + 0,250mg/mL + 20mg/mL;solução otológica;;;;otológica;ativo
23/09/2026;PIR-6A9703;Sulfato de Salbutamol 100mcg/dose - Suspensão aerosol;Sulfato de Salbutamol;100mcg/dose;suspensão;;;;;ativo
23/09/2026;PIR-CD353F;Sulfato Ferroso 25mg/ml - Solução;Sulfato Ferroso;25mg/ml;solução;;;;;ativo
23/09/2026;PIR-452171;Sulfato Ferroso 40mg - Comprimido;Sulfato Ferroso;40mg;comprimido;;;;oral;ativo
23/09/2026;PIR-BF46CC;Tenecteplase 50mg - Pó para solução injetável;Tenecteplase;50mg;pó para solução injetável;;;;injetável;ativo
23/09/2026;PIR-5435A3;Tibolona 2,5mg - Comprimido;Tibolona;2,5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-0BB061;Valproato de Sódio 50mg/ml - Xarope;Valproato de Sódio;50mg/ml;xarope;;;;oral;ativo
23/09/2026;PIR-89174E;Varfarina Sódica 5mg - Comprimido;Varfarina Sódica;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-2BC18F;Ácido Acetilsalicílico 100mg - Comprimido;Ácido Acetilsalicílico;100mg;comprimido;;;;oral;ativo
23/09/2026;PIR-ED0638;Ácido Fólico 5mg - Comprimido;Ácido Fólico;5mg;comprimido;;;;oral;ativo
23/09/2026;PIR-D10658;Água para Injetáveis - Solução injetável 10ml;Água para Injetáveis;10ml;solução injetável;;;;injetável;ativo
23/09/2026;PIR-94A73F;Óleo Mineral - Óleo para uso oral;Óleo Mineral - Óleo para uso oral;;;;;;;ativo
